Sequence	Average_ProT	Average_HelT	Average_MGW	Average_Roll
seq88	-6.994375	34.2252941176471	5.07625	-0.461176470588235
seq89	-7.4175	34.4123529411765	5.22	-0.415294117647059
seq90	-6.2125	34.0552941176471	5.189375	-0.702352941176471
seq91	-6.784375	34.4952941176471	5.034375	-1.14117647058824
seq92	-6.7225	34.4523529411765	4.82375	-1.88
seq93	-6.07	34.2541176470588	4.974375	-1.32058823529412
seq94	-6.55625	34.3817647058824	5.101875	-0.644705882352941
seq95	-7.09125	34.4105882352941	4.758125	-1.84470588235294
seq96	-6.536875	34.3917647058824	5.04125	-1.01588235294118
seq97	-6.021875	34.1005882352941	5.1425	-0.73
seq98	-6.90625	34.4541176470588	4.994375	-0.668823529411765
seq99	-6.148125	34.1788235294118	5.12125	-0.344705882352941
seq100	-7.34375	34.2523529411765	5.2275	-0.0647058823529412
seq101	-5.41875	33.79	5.28625	-0.0558823529411765
seq102	-7.879375	34.1547058823529	5.288125	0.502352941176471
seq103	-7.848125	34.6352941176471	4.846875	-1.41411764705882
seq104	-4.85	33.8370588235294	5.1525	-0.771176470588235
seq105	-5.826875	33.9588235294118	5.151875	-0.367647058823529
seq106	-6.134375	34.3135294117647	5.05875	-1.19058823529412
seq107	-4.17125	33.8817647058824	5.085625	-1.15
seq108	-6.055	34.1794117647059	4.89	-1.04117647058824
seq109	-7.774375	34.3794117647059	5.153125	-0.566470588235294
seq110	-5.97625	34.3711764705882	5.051875	-1.13470588235294
seq111	-6.779375	34.3658823529412	4.91375	-1.47941176470588
seq112	-5.979375	34.0123529411765	5.13875	-0.720588235294118
seq113	-4.806875	33.8723529411765	5.273125	-0.487058823529412
seq114	-6.11625	34.1252941176471	4.99	-1.00941176470588
seq115	-6.25875	34.1258823529412	4.974375	-0.887647058823529
seq116	-5.434375	34.2535294117647	5.180625	-0.602352941176471
seq117	-5.704375	34.0694117647059	5.02375	-1.05176470588235
seq118	-7.705625	34.7176470588235	5.17875	-0.147058823529412
seq119	-4.758125	34.1429411764706	5.1475	-0.775882352941176
seq120	-6.585625	34.6194117647059	4.924375	-1.49235294117647
seq121	-9.0025	34.9764705882353	4.78	-1.52470588235294
seq122	-5.19625	34.19	4.960625	-1.21176470588235
seq123	-6.49875	34.2588235294118	5.02	-1.20470588235294
seq124	-7.1125	34.3758823529412	5.253125	-0.09
seq125	-5.43125	34.1552941176471	5.065	-1.04823529411765
seq126	-6.52	34.3647058823529	4.99125	-1.14117647058824
seq127	-4.71375	34.2058823529412	5.05	-1.24352941176471
seq128	-6.4725	34.5570588235294	4.824375	-1.79058823529412
seq129	-6.94625	34.22	5.338125	-0.348823529411765
seq130	-8.62125	34.7723529411765	5.12	-0.682941176470588
seq131	-8.720625	34.5823529411765	4.92875	-0.644705882352941
seq132	-7.035625	34.0841176470588	5.231875	0.347058823529412
seq133	-5.5525	34.0605882352941	5.123125	-0.309411764705882
seq134	-6.3775	34.31	4.903125	-1.07882352941176
seq135	-8.65375	34.6194117647059	4.896875	-1.00294117647059
seq136	-7.281875	34.3211764705882	5.179375	-0.0952941176470588
seq137	-6.793125	34.1929411764706	5.131875	-0.627647058823529
seq138	-6.1975	34.1694117647059	5.09125	-0.347058823529412
seq139	-4.524375	34.1311764705882	4.963125	-1.27764705882353
seq140	-6.681875	34.4841176470588	4.989375	-1.35176470588235
seq141	-8.729375	34.6088235294118	5.18875	0.0252941176470589
seq142	-6.0425	34.3052941176471	5.355625	0.0623529411764706
seq143	-7.126875	34.4723529411765	5.094375	-0.319411764705882
seq144	-5.57	34.1205882352941	5.073125	-0.897647058823529
seq145	-8.2875	34.9835294117647	4.909375	-1.40764705882353
seq146	-6.974375	34.5152941176471	5.091875	-0.565882352941177
seq147	-6.3475	34.3935294117647	4.9925	-1.15705882352941
seq148	-4.173125	34.0764705882353	5.063125	-1.26941176470588
seq149	-4.39375	34.0211764705882	5.065	-0.926470588235294
seq150	-7.695625	34.2135294117647	5.299375	0.106470588235294
seq151	-6.72625	34.6094117647059	4.764375	-2.05058823529412
seq152	-9.273125	34.7588235294118	5.1075	0.0241176470588235
seq153	-6.8125	34.5305882352941	5.07125	-0.641176470588235
seq154	-8.64125	34.5188235294118	5.070625	-0.702941176470588
seq155	-6.088125	34.2058823529412	4.909375	-1.33235294117647
seq156	-8.075625	34.4605882352941	4.951875	-1.12941176470588
seq157	-9.743125	34.8405882352941	4.770625	-1.67705882352941
seq158	-4.34375	34.1247058823529	5	-1.34117647058824
seq159	-6.93375	34.3941176470588	5.118125	-0.557058823529412
seq160	-6.180625	34.2323529411765	4.924375	-1.53529411764706
seq161	-7.536875	34.6658823529412	4.85875	-1.31235294117647
seq162	-4.100625	33.8117647058824	5.096875	-1.10941176470588
seq163	-4.879375	33.9147058823529	5.00375	-1.47764705882353
seq164	-7.3575	34.2658823529412	5.23375	-0.290588235294118
seq165	-6.1825	33.9005882352941	5.173125	-0.748235294117647
seq166	-6.584375	34.0629411764706	5.22625	-0.503529411764706
seq167	-7.78875	34.3070588235294	5.38125	0.295294117647059
seq168	-7.333125	34.2076470588235	5.140625	-0.340588235294118
seq169	-8.684375	34.4941176470588	4.99	-0.465882352941176
seq170	-6.273125	34.3052941176471	5.135	-0.622352941176471
seq171	-5.391875	34.1482352941176	5.1625	-0.49
seq172	-5.398125	33.91	5.151875	-0.575882352941177
seq173	-6.18	34.0335294117647	5.260625	-0.122352941176471
seq174	-7.79625	34.6641176470588	4.92375	-0.877647058823529
seq175	-3.740625	33.98	4.915	-1.69823529411765
seq176	-5.83	34.0847058823529	5.195625	-0.240588235294118
seq177	-5.243125	33.8652941176471	5.309375	-0.248235294117647
seq178	-6.230625	34.2358823529412	5.355625	0.399411764705882
seq179	-7.94875	34.2864705882353	5.26	0.209411764705882
seq180	-8.740625	34.3735294117647	5.161875	-0.322352941176471
seq181	-6.95375	34.1505882352941	5.171875	-0.765294117647059
seq182	-6.91625	34.4023529411765	4.983125	-0.947058823529412
seq183	-4.276875	34.0523529411765	4.91375	-1.66058823529412
seq184	-5.793125	34.1376470588235	5.154375	-0.794705882352941
seq185	-5.78125	34.1047058823529	5.299375	-0.221176470588235
seq186	-5.211875	33.89	5.1375	-0.811176470588235
seq187	-8.78625	34.6264705882353	4.87375	-1.45647058823529
seq188	-6.400625	34.0929411764706	5.035	-0.974117647058824
seq189	-5.53375	34.0888235294118	5.28875	-0.0911764705882353
seq190	-5.201875	34.1258823529412	5.116875	-0.937058823529412
seq191	-9.2275	34.9205882352941	4.70875	-1.74823529411765
seq192	-7.16625	34.3923529411765	4.928125	-1.36470588235294
seq193	-8.6725	34.7223529411765	5.02	-0.771176470588235
seq194	-6.203125	34.3235294117647	5.194375	-0.43
seq195	-6.831875	34.6423529411765	4.835625	-1.77470588235294
seq196	-6.2525	34.0235294117647	5.07125	-0.764705882352941
seq197	-6.68	34.3352941176471	5.180625	-0.478235294117647
seq198	-5.063125	33.9911764705882	5.003125	-1.11235294117647
seq199	-6.791875	34.4658823529412	5.11625	-0.681764705882353
seq200	-7.181875	34.3252941176471	5.341875	-0.257058823529412
seq201	-8.985	34.6817647058824	4.811875	-1.23235294117647
seq202	-6.806875	34.4976470588235	4.9475	-1.22588235294118
seq203	-7.80875	34.4905882352941	5.201875	-0.207058823529412
seq204	-6.88375	34.4252941176471	4.7025	-1.77411764705882
seq205	-7.5325	34.7082352941176	4.909375	-1.14294117647059
seq206	-9.99625	35.1147058823529	4.7375	-1.33941176470588
seq207	-7.126875	34.1723529411765	5.023125	-0.666470588235294
seq208	-6.855625	34.2847058823529	5.174375	-0.271764705882353
seq209	-5.279375	33.9594117647059	5.28375	-0.124705882352941
seq210	-6.0875	34.2705882352941	5.0575	-0.875294117647059
seq211	-8.295	35.1023529411765	4.765	-1.81235294117647
seq212	-5.06625	34.2370588235294	5.091875	-0.758823529411765
seq213	-6.51125	34.6388235294118	4.910625	-1.46823529411765
seq214	-10.069375	34.7958823529412	5.0225	-0.450588235294118
seq215	-6.853125	34.4170588235294	5.013125	-0.658235294117647
seq216	-4.894375	34.1341176470588	5.051875	-1.29294117647059
seq217	-7.290625	34.7482352941176	4.856875	-1.49470588235294
seq218	-5.3325	34.0852941176471	5.085625	-0.878823529411765
seq219	-6.391875	33.9752941176471	5.254375	-0.00294117647058831
seq220	-8.164375	34.4805882352941	5.318125	-0.0441176470588235
seq221	-11.22875	35.7111764705882	4.554375	-2.17117647058824
seq222	-9.779375	35.0817647058824	4.919375	-1.28
seq223	-6.80875	34.2635294117647	5.133125	-0.984117647058824
seq224	-8.653125	34.7135294117647	4.840625	-1.56823529411765
seq225	-5.756875	34.1676470588235	5.08875	-1.05294117647059
seq226	-7.21125	34.5788235294118	4.8175	-1.91352941176471
seq227	-8.436875	34.5276470588235	4.94	-1.03647058823529
seq228	-6.216875	34.3417647058824	4.99875	-1.22352941176471
seq229	-7.958125	34.9152941176471	4.56	-2.53705882352941
seq230	-7.394375	34.5658823529412	4.92375	-1.35352941176471
seq231	-7.575625	34.7335294117647	4.644375	-1.99058823529412
seq232	-6.611875	34.1011764705882	5.151875	-0.354117647058824
seq233	-7.431875	34.2429411764706	5.165625	-0.652352941176471
seq234	-7.7475	34.14	5.0425	-0.875294117647059
seq235	-7.94125	34.6917647058824	4.823125	-1.49647058823529
seq236	-9.7575	34.9858823529412	4.7975	-1.48764705882353
seq237	-7.543125	34.2105882352941	5.058125	-0.781764705882353
seq238	-8.45875	34.4752941176471	5.1725	-0.259411764705882
seq239	-7.5275	34.4988235294118	4.92375	-1.24764705882353
seq240	-6.96625	34.4882352941177	4.901875	-1.22705882352941
seq241	-6.33	34.2288235294118	5.07625	-0.668235294117647
seq242	-7.783125	34.2647058823529	5.224375	0.110588235294118
seq243	-8.153125	34.5782352941176	5.049375	-0.583529411764706
seq244	-3.955625	33.9529411764706	5.1875	-0.422941176470588
seq245	-6.180625	34.3823529411765	5.10375	-0.487058823529412
seq246	-9.813125	35.0388235294118	4.740625	-1.22117647058824
seq247	-4.83875	33.8923529411765	5.063125	-0.588823529411765
seq248	-4.76875	34.0005882352941	5.11625	-0.520588235294118
seq249	-6.389375	34.1441176470588	5.2425	-0.00235294117647061
seq250	-8.373125	34.7023529411765	5.07125	-0.569411764705882
seq251	-6.779375	34.6147058823529	4.971875	-0.812941176470588
seq252	-4.505	34.0070588235294	5.09375	-1.00941176470588
seq253	-6.765	34.1058823529412	5.18125	-0.406470588235294
seq254	-7.205625	34.1694117647059	5.109375	-0.687058823529412
seq255	-4.6425	33.88	4.811875	-1.98882352941176
seq256	-7.505	34.3352941176471	5.17125	-0.01
seq257	-5.518125	34.11	4.775625	-1.90352941176471
seq258	-8.11125	34.4947058823529	5.09625	-0.558235294117647
seq259	-9.196875	34.82	4.73375	-1.73588235294118
seq260	-7.039375	34.1329411764706	5.255625	-0.301764705882353
seq261	-3.750625	33.7252941176471	5.1925	-0.810588235294118
seq262	-8.164375	34.3982352941176	4.978125	-0.910588235294118
seq263	-6.845625	34.1288235294118	5.4475	0.466470588235294
seq264	-8.04625	34.4905882352941	5.00125	-1.15647058823529
seq265	-6.61875	34.3435294117647	5.005625	-1.02588235294118
seq266	-4.995625	33.9041176470588	5.000625	-1.10882352941176
seq267	-9.0125	34.6147058823529	5.06625	-0.559411764705882
seq268	-8.874375	34.6441176470588	4.823125	-1.57705882352941
seq269	-6.550625	34.1176470588235	5.11625	-0.878823529411765
seq270	-6.989375	34.4929411764706	4.765	-1.81411764705882
seq271	-7.178125	34.3723529411765	5.01625	-1.00058823529412
seq272	-7.24625	34.3017647058824	4.97	-1.01
seq273	-6.82875	34.6170588235294	4.77875	-1.78764705882353
seq274	-6.753125	34.3205882352941	4.9825	-1.24117647058824
seq275	-5.9525	34.1752941176471	5.311875	-0.420588235294118
seq276	-6.635	34.1547058823529	5.124375	-0.937058823529412
seq277	-7.66	34.2376470588235	5.14125	-0.327058823529412
seq278	-8.025625	34.7094117647059	4.900625	-0.924705882352941
seq279	-6.930625	34.49	5.171875	-0.321176470588235
seq280	-7.27375	34.4070588235294	5.166875	-0.409411764705882
seq281	-8.3125	34.1870588235294	5.201875	-0.325882352941177
seq282	-6.2475	34.1147058823529	5.20875	-0.372941176470588
seq283	-6.4675	34.2764705882353	5.12625	-0.761764705882353
seq284	-5.5125	34.1552941176471	4.92875	-1.55529411764706
seq285	-5.6075	34.1911764705882	5.1175	-0.997058823529412
seq286	-6.56	34.1258823529412	5.11625	-0.551764705882353
seq287	-6.425625	34.0641176470588	5.290625	-0.173529411764706
seq288	-6.136875	34.1076470588235	4.99375	-1.13294117647059
seq289	-7.6625	34.3035294117647	5.370625	0.297058823529412
seq290	-7.32125	34.5876470588235	4.994375	-0.914705882352941
seq291	-4.526875	33.9982352941176	5.0025	-1.54176470588235
seq292	-7.133125	34.3917647058824	5.078125	-0.824117647058824
seq293	-4.8275	33.9147058823529	5.02375	-1.44588235294118
seq294	-6.951875	34.2211764705882	5.104375	-0.611176470588235
seq295	-4.830625	34.1717647058824	5.1925	-0.938235294117647
seq296	-6.0925	34.18	5.269375	-0.142352941176471
seq297	-10.946875	35.1982352941176	5.065	-0.533529411764706
seq298	-9.2275	34.8358823529412	5.058125	-0.585294117647059
seq299	-8.154375	34.6117647058824	5.12375	-0.018235294117647
seq300	-6.57375	34.1070588235294	5.075	-0.598823529411765
seq301	-5.311875	33.9217647058824	5.07625	-0.85
seq302	-6.84375	34.1770588235294	5.17	0.0847058823529412
seq303	-8.769375	34.8023529411765	5.105625	-0.0223529411764706
seq304	-8.32375	34.7429411764706	4.81875	-1.57176470588235
seq305	-8.238125	34.5570588235294	5.031875	-0.374705882352941
seq306	-4.470625	34.1488235294118	5.338125	-0.239411764705882
seq307	-4.5725	33.9094117647059	5.080625	-0.861764705882353
seq308	-5.621875	34.4711764705882	4.958125	-1.33058823529412
seq309	-10.278125	35.5270588235294	4.520625	-2.13176470588235
seq310	-5.564375	34.2352941176471	5.03	-0.875882352941177
seq311	-5.7175	34.1535294117647	4.985	-0.963529411764706
seq312	-6.95	34.2482352941176	5.254375	0.337647058823529
seq313	-7.903125	34.6817647058824	5.0925	-0.567647058823529
seq314	-8.52625	35.2676470588235	4.785	-1.44647058823529
seq315	-5.718125	34.3052941176471	5.23	0.28
seq316	-8.220625	34.6464705882353	4.985625	-0.402352941176471
seq317	-4.08625	34.1129411764706	5.228125	-0.461176470588235
seq318	-5.36125	34.2858823529412	4.92625	-1.32764705882353
seq319	-4.95125	34.3135294117647	5.1925	-0.296470588235294
seq320	-9.68125	35.17	4.663125	-1.74705882352941
seq321	-6.981875	34.2864705882353	5.195	-0.151176470588235
seq322	-7.95625	34.3741176470588	5.22125	-0.0252941176470589
seq323	-6.375	34.2488235294118	5.095	-0.696470588235294
seq324	-7.955	34.3747058823529	5.3	0.00764705882352945
seq325	-8.503125	34.8841176470588	4.945625	-0.847647058823529
seq326	-6.729375	34.54	5.148125	-0.417058823529412
seq327	-6.19	34.6911764705882	4.705	-2.34352941176471
seq328	-9.180625	34.7788235294118	5.28125	0.114705882352941
seq329	-6.45625	34.3029411764706	5.071875	-1.09470588235294
seq330	-8.56125	34.5882352941176	5.280625	0.215294117647059
seq331	-8.2325	34.9664705882353	4.914375	-1.16
seq332	-11.198125	35.7629411764706	4.663125	-1.80470588235294
seq333	-7.62125	34.9170588235294	4.835625	-1.41294117647059
seq334	-7.720625	34.5623529411765	5.025625	-0.91
seq335	-7.756875	34.6541176470588	4.818125	-1.49882352941176
seq336	-5.70875	34.1682352941177	4.954375	-1.22117647058824
seq337	-7.336875	34.7376470588235	4.948125	-1.18117647058824
seq338	-7.410625	34.5288235294118	5.044375	-0.657058823529412
seq339	-5.876875	34.3711764705882	4.91875	-1.35882352941176
seq340	-7.125	34.4282352941176	4.905	-1.21764705882353
seq341	-9.05375	35.2470588235294	4.626875	-1.86882352941176
seq342	-9.4475	35.0770588235294	4.81625	-1.34529411764706
seq343	-6.675625	34.2982352941176	5.07	-0.831764705882353
seq344	-5.763125	34.1035294117647	4.955625	-1.23235294117647
seq345	-5.5425	34.2282352941176	4.91625	-1.30294117647059
seq346	-7.314375	34.5723529411765	4.74	-1.41882352941176
seq347	-5.47125	34.0217647058824	5.095625	-0.602352941176471
seq348	-7.809375	34.8947058823529	4.5525	-2.48705882352941
seq349	-5.633125	34.2129411764706	4.924375	-1.29294117647059
seq350	-7.555	34.6476470588235	4.6325	-2.07235294117647
seq351	-8.563125	34.6688235294118	4.775625	-1.77
seq352	-6.2675	34.2594117647059	4.95125	-1.40235294117647
seq353	-7.736875	34.7011764705882	4.805625	-1.51647058823529
seq354	-7.73625	34.5752941176471	4.94	-1.01176470588235
seq355	-7.093125	34.3982352941176	4.9075	-1.49588235294118
seq356	-6.115625	34.4564705882353	4.9325	-1.41823529411765
seq357	-4.67375	34.0558823529412	5.09625	-0.804705882352941
seq358	-4.564375	34.1482352941176	5.019375	-1.10352941176471
seq359	-6.74625	34.4458823529412	5.123125	-0.405882352941176
seq360	-8.89375	34.47	5.01125	-0.428235294117647
seq361	-6.811875	34.3876470588235	4.935	-1.36352941176471
seq362	-5.388125	33.8735294117647	5.268125	-0.276470588235294
seq363	-5.74	34.2364705882353	5.106875	-0.642941176470588
seq364	-5.021875	34.1029411764706	4.881875	-1.47941176470588
seq365	-5.681875	34.4205882352941	4.831875	-1.56941176470588
seq366	-7.1725	34.4523529411765	4.935625	-0.954705882352941
seq367	-6.518125	34.2105882352941	4.9475	-0.885294117647059
seq368	-5.97	34.1423529411765	5.1275	-0.778235294117647
seq369	-6.659375	34.5752941176471	4.831875	-1.79176470588235
seq370	-6.10875	34.1129411764706	5.1025	-0.806470588235294
seq371	-8.71	34.3876470588235	5.18375	-0.371764705882353
seq372	-4.63125	33.9917647058824	5.04	-1.28647058823529
seq373	-5.811875	34.2	4.898125	-1.60294117647059
seq374	-6.2475	34.2752941176471	4.76625	-1.94352941176471
seq375	-7.84125	34.3911764705882	4.866875	-1.42352941176471
seq376	-6.75625	34.1535294117647	4.955	-1.20294117647059
seq377	-7.701875	34.7688235294118	4.771875	-1.88058823529412
seq378	-8.14625	34.7064705882353	4.9175	-0.702352941176471
seq379	-6.17	34.3276470588235	5.056875	-0.425294117647059
seq380	-7.57125	34.1505882352941	5.35625	0.121176470588235
seq381	-5.23375	34.1676470588235	5.004375	-1.13647058823529
seq382	-7.8925	34.4182352941177	5.05875	-0.57
seq383	-4.306875	34.1394117647059	5.0625	-0.942941176470588
seq384	-4.585625	33.9176470588235	5.081875	-0.934117647058823
seq385	-6.87375	34.4076470588235	4.99125	-0.768823529411765
seq386	-5.484375	34.3347058823529	5.01875	-0.981176470588235
seq387	-5.733125	34.2647058823529	4.999375	-0.831764705882353
seq388	-5.916875	34.1423529411765	5.411875	0.464117647058824
seq389	-6.870625	34.3923529411765	5.030625	-0.369411764705882
seq390	-5.3775	34.1082352941176	4.990625	-0.739411764705882
seq391	-6.01625	34.4147058823529	4.76125	-1.90647058823529
seq392	-5.176875	33.7911764705882	5.146875	-0.652352941176471
seq393	-7.516875	34.3288235294118	5.12625	-0.142941176470588
seq394	-4.92	34.0352941176471	4.95	-1.20352941176471
seq395	-5.82625	34.2688235294118	4.791875	-1.76
seq396	-7.103125	34.3952941176471	5.02125	-0.551764705882353
seq397	-4.843125	33.9788235294118	4.880625	-1.67882352941176
seq398	-4.388125	34.0452941176471	5.140625	-0.508823529411765
seq399	-3.985	33.9476470588235	5.131875	-0.881764705882353
seq400	-6.225	34.3176470588235	5.05375	-0.745882352941176
seq401	-7.286875	34.4894117647059	4.865	-1.46117647058824
seq402	-6.711875	34.4747058823529	4.90125	-1.41411764705882
seq403	-4.86375	34.0829411764706	4.921875	-0.826470588235294
seq404	-4.980625	34.2911764705882	4.971875	-1.2
seq405	-5.38125	33.8717647058824	5.17125	-0.559411764705882
seq406	-6.145625	34.2517647058824	5.090625	-0.458823529411765
seq407	-5.1875	34.0205882352941	5.1875	-0.289411764705882
seq408	-4.168125	34.0276470588235	4.93875	-1.18647058823529
seq409	-7.93375	34.7282352941176	4.905625	-0.974117647058824
seq410	-9.734375	35.0811764705882	4.7325	-1.20823529411765
seq411	-5.82375	33.9352941176471	4.9325	-1.42470588235294
seq412	-7.3975	34.1923529411765	5.0875	-0.632941176470588
seq413	-5.621875	34.1323529411765	4.9025	-1.66470588235294
seq414	-4.13625	33.8529411764706	5.144375	-0.751764705882353
seq415	-8.676875	34.7805882352941	4.91125	-1.04117647058824
seq416	-5.03375	33.9805882352941	5.2575	0.0311764705882353
seq417	-5.01	34.0594117647059	5.14	-0.668823529411765
seq418	-8.60625	34.8429411764706	4.829375	-1.25411764705882
seq419	-7.791875	34.1888235294118	5.105625	-0.288235294117647
seq420	-8.710625	34.7205882352941	5.046875	-0.876470588235294
seq421	-6.335625	34.0905882352941	4.936875	-1.26
seq422	-6.265	34.3182352941176	5.20375	-0.465882352941176
seq423	-5.674375	34.03	5.263125	-0.340588235294118
seq424	-9.121875	34.7552941176471	4.996875	-0.972352941176471
seq425	-6.86375	34.4282352941176	5.1425	-0.666470588235294
seq426	-8.173125	34.5511764705882	5.08125	-0.641764705882353
seq427	-10.146875	35.2252941176471	4.705	-1.77117647058824
seq428	-5.635	34.4029411764706	4.830625	-1.87705882352941
seq429	-6.87	34.5605882352941	4.966875	-0.863529411764706
seq430	-7.905	34.5629411764706	4.919375	-1.08117647058824
seq431	-6.573125	34.5158823529412	5.01625	-1.10647058823529
seq432	-4.83125	33.9435294117647	4.9025	-1.55411764705882
seq433	-7.63875	34.7564705882353	5.0025	-0.595294117647059
seq434	-8.52125	34.8264705882353	4.68	-2.02882352941176
seq435	-5.8225	34.4682352941176	4.7775	-2.08
seq436	-6.471875	34.5382352941176	5.1725	-0.52
seq437	-5.960625	34.3358823529412	5.04	-0.788823529411765
seq438	-5.653125	34.3623529411765	5.311875	0.131764705882353
seq439	-5.40625	34.2447058823529	5.138125	-0.560588235294118
seq440	-5.451875	34.3223529411765	5.02	-0.978823529411765
seq441	-7.523125	34.3458823529412	5.35875	0.431764705882353
seq442	-3.788125	34.2188235294118	5.241875	-0.417058823529412
seq443	-8.175	34.7170588235294	4.96625	-0.811764705882353
seq444	-7.938125	34.9058823529412	4.83625	-1.66529411764706
