Sequence	Average_ProT	Average_HelT	Average_MGW	Average_Roll
seq78	-3.87157894736842	33.921	5.09052631578947	-0.6515
seq79	-5.74473684210526	34.155	5.01	-0.6445
seq80	-6.79052631578947	34.4395	4.89631578947368	-1.2155
seq81	-6.88421052631579	34.1345	5.11947368421053	-0.5725
seq82	-5.81210526315789	34.2035	5.17105263157895	-0.5755
seq83	-4.21842105263158	34.181	5.14842105263158	-0.7705
seq84	-5.76578947368421	34.2285	5.25105263157895	-0.192
seq85	-7.58842105263158	34.717	4.86	-1.402
seq86	-7.5078947368421	34.366	5.11947368421053	-0.221
seq87	-7.21736842105263	34.3485	5.10631578947368	-0.1305
seq88	-5.97052631578947	34.2425	5.03105263157895	-0.732
seq89	-7.85368421052632	34.632	5.04947368421053	-0.327
seq90	-6.68789473684211	34.539	4.99736842105263	-0.8
seq91	-5.91315789473684	33.9825	5.24631578947368	-0.0935
seq92	-6.02105263157895	34.3915	4.78	-1.57
seq93	-6.67842105263158	34.2375	5.00947368421053	-0.4655
seq94	-6.67842105263158	34.234	5.00947368421053	-0.465
seq95	-6.11684210526316	34.2805	5.07263157894737	-0.61
seq96	-7.61052631578947	34.456	5.12842105263158	-0.0875
seq97	-5.52	34.0665	5.27368421052632	0.159
seq98	-5.47947368421053	34.223	4.99842105263158	-0.934
seq99	-3.17	34.0805	5.18	-0.382
seq100	-7.41736842105263	34.406	5.10947368421053	-0.015
seq101	-6.29473684210526	34.452	4.94210526315789	-1.0425
seq102	-7.23789473684211	34.4685	5.15421052631579	-0.1085
seq103	-6.60210526315789	34.2245	5.13	-0.297
seq104	-6.20736842105263	34.475	5.06210526315789	-0.6315
seq105	-6.7178947368421	34.423	5.21631578947368	0.0475
seq106	-6.35263157894737	34.472	4.77842105263158	-1.5435
seq107	-6.61157894736842	34.431	5.02947368421053	-0.6675
seq108	-5.22052631578947	33.9225	5.08263157894737	-1.06
seq109	-5.46947368421053	34.018	5.21315789473684	-0.477
seq110	-7.12105263157895	34.2995	4.92526315789474	-0.998
seq111	-6.22842105263158	34.138	5.06315789473684	-0.866
seq112	-6.71210526315789	34.3065	5.08263157894737	-0.25
seq113	-6.36842105263158	34.145	4.94894736842105	-1.111
seq114	-5.54263157894737	34.0635	5.06789473684211	-0.778
seq115	-6.62157894736842	34.2055	5.05210526315789	-0.9625
seq116	-7.29947368421053	34.28	4.98894736842105	-0.7695
seq117	-6.20947368421053	34.1915	5.14842105263158	-0.2575
seq118	-6.96684210526316	34.225	5.07684210526316	-0.9245
seq119	-6.47631578947368	34.326	5.05157894736842	-0.724
seq120	-6.16421052631579	34.1675	5.09684210526316	-0.7375
seq121	-7.46684210526316	34.5095	4.95578947368421	-1.1685
seq122	-6.69473684210526	34.155	5.26842105263158	-0.5035
seq123	-8.24947368421053	34.5915	5.11631578947368	-0.217
seq124	-7.22526315789474	34.4245	5.12421052631579	-0.494
seq125	-5.79526315789474	34.1775	4.98789473684211	-1.3395
seq126	-6.17578947368421	34.2215	4.99894736842105	-1.1025
seq127	-5.57894736842105	34.329	4.96894736842105	-1.0115
seq128	-6.05894736842105	33.942	5.15368421052632	-0.7005
seq129	-5.82736842105263	34.407	4.95473684210526	-1.315
seq130	-6.16526315789474	34.5005	4.86368421052632	-1.501
seq131	-6.96631578947368	34.375	5.03421052631579	-0.5345
seq132	-6.51052631578947	34.1465	5.06473684210526	-0.6735
seq133	-6.63736842105263	34.3225	5.15736842105263	-0.287
seq134	-5.97315789473684	34.302	4.97736842105263	-1.2135
seq135	-6.70315789473684	34.448	5.11	-0.178
seq136	-7.34789473684211	34.49	5.29421052631579	0.0895
seq137	-7.42315789473684	34.33	5.17157894736842	-0.343
seq138	-5.14368421052632	34.225	5.24421052631579	0.0505
seq139	-5.01631578947368	34.0425	5.16947368421053	-0.5655
seq140	-8.46842105263158	34.8655	4.91473684210526	-1.1145
seq141	-6.85368421052632	34.4615	4.91315789473684	-1.2315
seq142	-4.85894736842105	34.1775	5.17421052631579	-0.5265
seq143	-6.15894736842105	34.3715	5.00368421052632	-1.1195
seq144	-6.26684210526316	34.4145	5.02789473684211	-0.549
seq145	-3.54736842105263	34.0255	5.1	-0.9755
seq146	-5.67105263157895	34.3205	5.00473684210526	-1.1645
seq147	-4.94105263157895	34.2395	5.27842105263158	-0.00449999999999998
seq148	-6.21	34.248	5.09157894736842	-0.5565
seq149	-4.91052631578947	33.973	5.10263157894737	-1.0795
seq150	-5.79947368421053	34.132	5.15947368421053	-0.866
seq151	-5.99631578947368	34.439	4.90578947368421	-1.383
seq152	-6.69421052631579	34.487	4.94578947368421	-1.493
seq153	-5.93263157894737	34.348	5.09052631578947	-1.102
seq154	-7.79210526315789	34.5815	5.24105263157895	-0.2705
seq155	-6.96684210526316	34.383	5.14842105263158	-0.4545
seq156	-6.21473684210526	34.397	5.04105263157895	-0.966
seq157	-5.91210526315789	34.158	5.18473684210526	-0.5065
seq158	-4.92842105263158	34.0555	5.11578947368421	-0.7195
seq159	-6.83789473684211	34.5435	4.85842105263158	-1.391
seq160	-6.34052631578947	34.425	5.00315789473684	-0.964
seq161	-5.31315789473684	34.161	5.19736842105263	-0.4905
seq162	-6.77842105263158	34.615	4.84315789473684	-1.3805
seq163	-5.60210526315789	34.206	5.23157894736842	-0.349
seq164	-4.63052631578947	34.086	5.06894736842105	-1.1345
seq165	-5.66473684210526	34.0995	5.04421052631579	-1.004
seq166	-6.29157894736842	34.4775	5.01421052631579	-1.122
seq167	-5.64421052631579	34.084	5.07368421052632	-0.518
seq168	-5.69210526315789	34.0875	5.08263157894737	-0.9355
seq169	-6.48052631578947	34.4	4.92578947368421	-1.214
seq170	-4.88157894736842	34.0315	5.02526315789474	-1.2115
seq171	-5.41526315789474	34.035	5.12684210526316	-0.6985
seq172	-6.37894736842105	34.3	5.10368421052632	-0.6455
seq173	-6.01368421052632	34.374	5.04368421052632	-0.6695
seq174	-5.20263157894737	34.1015	4.99	-1.2625
seq175	-7.54157894736842	34.3945	5.02842105263158	-0.972
seq176	-6.71368421052632	34.2545	5.05052631578947	-0.838
seq177	-5.97052631578947	34.4315	4.90894736842105	-1.5335
seq178	-5.86736842105263	34.398	4.84842105263158	-1.633
seq179	-6.12105263157895	34.161	5.19052631578947	-0.5735
seq180	-7.20368421052632	34.5585	4.93894736842105	-0.8735
seq181	-6.71736842105263	34.3695	5.22578947368421	-0.337
seq182	-5.55789473684211	34.0275	5.16526315789474	-0.5625
seq183	-6.65578947368421	34.282	5.02263157894737	-1.015
seq184	-6.57	34.387	5.11157894736842	-0.4
seq185	-6.54368421052632	34.2165	5.17	-0.4805
seq186	-4.04578947368421	33.8155	5.14789473684211	-1.007
seq187	-7.43263157894737	34.4155	5.01842105263158	-1.1685
seq188	-7.3	34.4265	5.13052631578947	-0.447
seq189	-6.33736842105263	34.205	5.17947368421053	-0.476
seq190	-5.85210526315789	34.1015	5.24368421052632	-0.4015
seq191	-6.83736842105263	34.293	5.25263157894737	-0.3325
seq192	-4.85894736842105	34.2515	5.08105263157895	-1.114
seq193	-6.59263157894737	34.4405	4.94684210526316	-1.468
seq194	-5.21578947368421	33.9845	4.96105263157895	-1.4725
seq195	-6.85	34.3395	5.01526315789474	-1.011
seq196	-7.52421052631579	34.6	4.90894736842105	-1.443
seq197	-6.08894736842105	34.185	5.27947368421053	-0.3345
seq198	-8.88263157894737	34.573	5.11736842105263	-0.4395
seq199	-8.01157894736842	34.553	5.02315789473684	-1.0325
seq200	-8.24684210526316	34.5215	5.23	-0.406
seq201	-6.48421052631579	34.5775	4.86473684210526	-1.6905
seq202	-8.41526315789474	34.588	5.06157894736842	-0.074
seq203	-7.44368421052632	34.5845	4.95842105263158	-0.8405
seq204	-8.70947368421053	34.7975	4.75263157894737	-1.3345
seq205	-4.55578947368421	33.9825	5.12157894736842	-0.7555
seq206	-6.14526315789474	34.2315	5.12631578947368	-0.5495
seq207	-6.51526315789474	34.42	4.92157894736842	-1.1005
seq208	-8.55052631578947	34.4915	5.21894736842105	0.0345
seq209	-6.83842105263158	34.4185	4.97578947368421	-0.9495
seq210	-5.84368421052632	34.1545	5.19578947368421	-0.304
seq211	-6.31	34.2615	5.14473684210526	-0.735
seq212	-7.04315789473684	34.3165	5.01578947368421	-0.796
seq213	-6.19315789473684	34.343	5.02842105263158	-0.854
seq214	-6.41947368421053	34.535	4.89578947368421	-1.2945
seq215	-6.09421052631579	34.4115	5.07947368421053	-0.6345
seq216	-5.53473684210526	34.129	5.01105263157895	-0.944
seq217	-5.9678947368421	34.2685	5.00421052631579	-0.8365
seq218	-6.30842105263158	34.259	5.03631578947368	-0.6005
seq219	-6.59894736842105	34.232	5.10631578947368	-0.5135
seq220	-5.08368421052632	34.2055	5.05263157894737	-0.5405
seq221	-7.49	34.455	5.19578947368421	0.249
seq222	-4.98315789473684	34.283	5.19157894736842	-0.473
seq223	-6.09842105263158	34.3	5.2421052631579	-0.3925
seq224	-6.44473684210526	34.5385	5.13052631578947	-0.6485
seq225	-6.78526315789474	34.4345	5.04947368421053	-0.5645
seq226	-6.25578947368421	34.3045	5.03526315789474	-1.138
seq227	-9.15263157894737	34.7205	5.00052631578947	-0.889
seq228	-7.18894736842105	34.513	5.08157894736842	-0.766
seq229	-6.75157894736842	34.26	5.10842105263158	-0.594
seq230	-7.42210526315789	34.556	5.05894736842105	-0.445
seq231	-5.52157894736842	34.174	4.80052631578947	-1.8455
seq232	-5.21	33.9675	4.91210526315789	-1.3085
seq233	-7.65684210526316	34.6235	4.76421052631579	-1.548
seq234	-5.78894736842105	34.2325	4.96578947368421	-1.098
seq235	-5.25526315789474	34.276	4.92368421052632	-1.483
seq236	-7.68842105263158	34.4485	5.0721052631579	-0.6945
seq237	-5.77789473684211	34.1395	5.18684210526316	-0.093
seq238	-6.53315789473684	34.259	5.06315789473684	-0.8795
seq239	-7.23263157894737	34.342	5.10263157894737	-0.404
seq240	-6.49473684210526	34.3285	4.87684210526316	-1.4475
seq241	-5.42052631578947	34.185	5.13526315789474	-0.658
seq242	-6.83526315789474	34.244	5.11	-0.5165
seq243	-5.84947368421053	34.0285	5.12052631578947	-0.7075
seq244	-5.48631578947368	33.94	4.96947368421053	-1.457
seq245	-5.87157894736842	34.0685	4.95894736842105	-1.3065
seq246	-5.79894736842105	34.0855	5.17578947368421	-0.5445
seq247	-6.17315789473684	34.3385	5.22210526315789	-0.263
seq248	-5.33210526315789	34.0405	5.01578947368421	-0.968
seq249	-5.94842105263158	33.985	5.20315789473684	-0.2195
seq250	-4.32473684210526	34.0165	5.06947368421053	-1.0185
seq251	-8.29473684210526	34.416	5.06631578947368	-0.4375
seq252	-6.93473684210526	34.511	4.91052631578947	-1.2
seq253	-6.62105263157895	34.223	5.01842105263158	-0.5825
seq254	-7.43421052631579	34.4375	4.86368421052632	-1.27
seq255	-5.57052631578947	33.987	5.08315789473684	-0.745
seq256	-5.95052631578947	33.958	5.24473684210526	-0.334
seq257	-6.74052631578947	34.599	4.97631578947368	-1.102
seq258	-5.77421052631579	34.2075	5.29210526315789	0.108
seq259	-5.69157894736842	34.0055	5.02368421052632	-0.949
seq260	-6.41368421052632	34.4035	4.89684210526316	-1.028
seq261	-5.97210526315789	34.0405	5.00947368421053	-0.757
seq262	-5.63368421052632	34.2395	5.17210526315789	-0.2415
seq263	-5.80684210526316	34.04	5.15157894736842	-0.3335
seq264	-4.93631578947368	34.05	5.00052631578947	-1.038
seq265	-7.17315789473684	34.2395	5.00894736842105	-0.843
seq266	-5.97473684210526	34.0145	5.11684210526316	-0.557
seq267	-3.86526315789474	33.7565	4.87736842105263	-1.5855
seq268	-6.64631578947368	34.2305	5.2	-0.0675
seq269	-6.36157894736842	34.2635	5.16684210526316	-0.567
seq270	-4.65736842105263	34.117	5.27684210526316	-0.3385
seq271	-6.88526315789474	34.2015	5.13789473684211	-0.61
seq272	-5.81368421052632	34.1685	4.93421052631579	-1.457
seq273	-6.53684210526316	34.311	4.89631578947368	-1.408
seq274	-6.83894736842105	34.438	4.90842105263158	-1.315
seq275	-5.91263157894737	33.8745	5.20526315789474	-0.5405
seq276	-5.67947368421053	34.016	5.18578947368421	-0.611
seq277	-5.53	33.9985	5.04736842105263	-0.5885
seq278	-6.05263157894737	34.299	5.01157894736842	-1.0385
seq279	-4.56631578947368	34.031	4.96105263157895	-1.5055
seq280	-5.16894736842105	33.895	5.05947368421053	-0.9995
seq281	-7.07263157894737	34.5325	4.93105263157895	-1.1115
seq282	-5.95052631578947	33.958	5.24473684210526	-0.334
seq283	-6.11315789473684	34.1915	4.99368421052632	-1.001
seq284	-6.39842105263158	34.114	5.05157894736842	-0.816
seq285	-6.95947368421053	34.1535	5.16421052631579	-0.492
seq286	-7.2178947368421	34.296	5.07105263157895	-0.5855
seq287	-6.79631578947368	34.209	4.99315789473684	-1.1595
seq288	-5.55842105263158	34.149	4.96526315789474	-1.397
seq289	-7.90526315789474	34.419	5.10315789473684	-0.2625
seq290	-6.19473684210526	33.793	5.24631578947368	-0.4675
seq291	-6.22473684210526	34.303	4.91052631578947	-1.4885
seq292	-6.85368421052632	34.4615	4.91315789473684	-1.2315
seq293	-6.68421052631579	34.2775	4.97157894736842	-1.2195
seq294	-6.86947368421053	34.3055	5.03421052631579	-0.8915
seq295	-6.88157894736842	34.3305	5.14052631578947	-0.379
seq296	-5.89210526315789	33.9	5.05052631578947	-0.91
seq297	-6.04578947368421	33.9975	5.20789473684211	-0.2455
seq298	-7.40789473684211	34.393	5.09526315789474	-0.765
seq299	-6.13578947368421	34.164	5.24526315789474	-0.447
seq300	-6.67947368421053	34.3545	5.10421052631579	-0.4615
seq301	-6.81684210526316	34.098	5.19368421052632	-0.61
seq302	-8.19052631578947	34.4085	5.16631578947368	-0.625
seq303	-6.09578947368421	33.9705	5.10631578947368	-0.4825
seq304	-7.52684210526316	34.2665	5.10842105263158	-0.133
seq305	-6.0321052631579	34.0845	4.94368421052632	-1.171
seq306	-5.84368421052632	34.233	4.87157894736842	-1.3105
seq307	-7.05631578947368	34.284	5.34421052631579	0.4105
seq308	-5.84263157894737	33.9675	5.19473684210526	-0.1495
seq309	-6.75578947368421	34.099	5.11315789473684	-0.2265
seq310	-5.66842105263158	34.11	5.16368421052632	-0.5075
seq311	-4.70473684210526	33.9	5.09526315789474	-0.7195
seq312	-6.68631578947368	34.3755	5.01526315789474	-0.7765
seq313	-5.57684210526316	33.8915	5.22157894736842	-0.317
seq314	-6.46421052631579	34.079	5.12473684210526	-0.4165
seq315	-6.51052631578947	34.1465	5.06473684210526	-0.6735
seq316	-7.38526315789474	34.6075	4.89105263157895	-0.9985
seq317	-6.86315789473684	34.158	5.04315789473684	-0.7775
seq318	-5.74052631578947	33.886	5.10368421052632	-0.851
seq319	-5.10473684210526	34.2315	4.9678947368421	-1.1015
seq320	-6.38947368421053	34.283	5.09	-0.312
seq321	-5.92052631578947	34.237	4.93421052631579	-1.215
seq322	-6.25684210526316	34.21	5.14210526315789	-0.413
seq323	-5.44368421052632	34.203	4.92157894736842	-1.2765
seq324	-7.88473684210526	34.4725	5.04263157894737	-0.519
seq325	-5.91315789473684	33.9825	5.24631578947368	-0.0935
seq326	-5.81947368421053	34.0425	5.32684210526316	-0.0655
seq327	-7.8878947368421	34.485	4.93368421052632	-0.9905
seq328	-5.24263157894737	33.9585	4.90947368421053	-1.4715
seq329	-5.98263157894737	34.061	5.01105263157895	-0.7065
seq330	-6.07631578947368	34.175	4.96473684210526	-1.1695
seq331	-6.16526315789474	34.423	4.95052631578947	-1.0475
seq332	-6.83684210526316	34.2805	5.04894736842105	-0.375
seq333	-5.37947368421053	34.07	5.06947368421053	-0.8075
seq334	-6.19473684210526	34.1885	5.23368421052632	-0.102
seq335	-7.00263157894737	34.141	5.19684210526316	-0.375
seq336	-5.59473684210526	34.1085	4.92	-1.0995
seq337	-5.96	34.121	5.16842105263158	-0.301
seq338	-7.37947368421053	34.244	5.23210526315789	0.025
seq339	-5.09421052631579	33.9355	4.94947368421053	-1.2705
seq340	-5.41263157894737	34.0675	5.21894736842105	-0.304
seq341	-6.03736842105263	34.301	5.0721052631579	-0.6795
seq342	-6.46578947368421	34.303	4.94526315789474	-1.131
seq343	-5.64263157894737	33.8795	5.1921052631579	-0.4685
seq344	-3.63157894736842	33.8655	4.94631578947368	-1.5955
seq345	-6.84578947368421	34.2255	4.92526315789474	-0.8955
seq346	-6.04578947368421	34.0095	5.27526315789474	0.0225
seq347	-4.55210526315789	33.8945	5.06157894736842	-0.925
seq348	-4.13578947368421	33.857	5.11789473684211	-0.9325
seq349	-6.05894736842105	34.2705	5.03157894736842	-1.0205
seq350	-6.80368421052632	34.372	4.99894736842105	-0.735
seq351	-6.46263157894737	34.2905	4.95263157894737	-1.229
seq352	-6.57	34.265	5.33842105263158	0.456
seq353	-4.15736842105263	33.9915	5.20684210526316	-0.147
seq354	-5.54842105263158	34.235	5.09578947368421	-0.511
seq355	-3.83263157894737	33.9415	5.14263157894737	-0.6935
seq356	-4.92052631578947	33.865	5.08052631578947	-1.026
seq357	-5.88	34.422	4.96157894736842	-1.1645
seq358	-7.58473684210526	34.4525	5.05526315789474	-0.8045
seq359	-4.87315789473684	34.036	5.13368421052632	-0.778
seq360	-7.77421052631579	34.7385	4.84	-1.271
seq361	-7.31736842105263	34.3215	4.92052631578947	-0.948
seq362	-5.35210526315789	33.985	5.05263157894737	-0.6705
seq363	-6.75368421052632	34.186	5.06684210526316	-0.8135
seq364	-4.50526315789474	33.9845	4.93368421052632	-1.2815
seq365	-6.81421052631579	33.982	5.22894736842105	-0.5695
seq366	-4.48789473684211	33.9245	5.12842105263158	-0.971
seq367	-6.88421052631579	33.9145	5.28789473684211	-0.195
seq368	-7.42473684210526	34.204	5.08736842105263	-0.6175
seq369	-5.58157894736842	34.0255	5.07263157894737	-0.9495
seq370	-5.52894736842105	34.0425	5.08210526315789	-0.924
seq371	-5.72578947368421	34.031	4.99421052631579	-1.2905
seq372	-5.54157894736842	33.9885	5.25736842105263	-0.3095
seq373	-7.85052631578947	34.671	4.92210526315789	-1.3775
seq374	-6.46	34.167	5.05736842105263	-1.0775
seq375	-6.64052631578947	34.3155	4.97	-1.2175
seq376	-5.38210526315789	33.8625	5.26736842105263	-0.4075
seq377	-5.46421052631579	33.9985	5.12315789473684	-0.714
seq378	-6.54526315789474	34.017	5.14315789473684	-0.88
seq379	-6.68631578947368	34.3755	5.01526315789474	-0.7765
seq380	-7.57263157894737	34.3855	5.18157894736842	-0.182
seq381	-6.93684210526316	34.2405	5.05736842105263	-0.5965
seq382	-4.26052631578947	33.9435	5.17052631578947	-0.6555
seq383	-6.18631578947368	34.2125	4.93473684210526	-0.9895
seq384	-7.09052631578947	34.009	5.30789473684211	0.208
seq385	-7.87578947368421	34.4885	4.93684210526316	-1.1295
seq386	-6.09736842105263	34.1755	5.10947368421053	-0.398
seq387	-5.19684210526316	34.1945	5.06052631578947	-0.733
seq388	-6.04052631578947	34.3365	4.93736842105263	-1.172
seq389	-4.08631578947368	33.9965	5.08947368421053	-0.6925
seq390	-5.69473684210526	34.256	5.15842105263158	-0.725
seq391	-5.12842105263158	33.909	5.15368421052632	-0.4405
seq392	-5.59789473684211	33.9495	5.24526315789474	-0.1985
seq393	-4.63315789473684	33.8815	5.12052631578947	-0.655
seq394	-5.55052631578947	34.126	5.24473684210526	-0.263
seq395	-7.63894736842105	34.806	4.82210526315789	-1.4005
seq396	-5.04684210526316	34.1	5.11947368421053	-0.7095
seq397	-6.75052631578947	34.44	4.92578947368421	-1.2565
seq398	-3.56842105263158	33.8225	5.09157894736842	-1
seq399	-4.1378947368421	33.9825	5.19421052631579	-0.5285
seq400	-4.92	34.2125	5.06631578947368	-0.6115
seq401	-5.45105263157895	34.2005	5.21736842105263	-0.2755
seq402	-6.27842105263158	34.189	4.93157894736842	-1.1755
seq403	-6.41842105263158	34.173	5.06947368421053	-0.6955
seq404	-2.96894736842105	33.865	4.98736842105263	-1.3145
seq405	-6.19263157894737	34.4615	4.94473684210526	-1.1995
seq406	-4.38263157894737	33.903	5.03473684210526	-1.0455
seq407	-5.47105263157895	34.2335	4.93684210526316	-1.2915
seq408	-6.68105263157895	34.341	5.07736842105263	-0.3115
seq409	-5.93473684210526	34.26	5.13736842105263	-0.3355
seq410	-5.31578947368421	34.1115	4.91947368421053	-1.068
seq411	-6.45	34.119	5.14684210526316	-0.402
seq412	-6.57	34.3605	4.93368421052632	-0.9
seq413	-6.56157894736842	34.508	4.91210526315789	-1.1005
seq414	-6.96	34.2175	5.23526315789474	0.133
seq415	-6.35315789473684	34.26	5.11526315789474	-0.4735
seq416	-6.28263157894737	34.1105	5.14684210526316	-0.3295
seq417	-7.35947368421053	34.1695	5.29684210526316	0.199
seq418	-6.39947368421053	34.108	5.22052631578947	-0.222
seq419	-8	34.675	4.83684210526316	-1.2805
seq420	-6.5	34.262	4.90368421052632	-1.0705
seq421	-5.81473684210526	33.971	4.89631578947368	-1.5345
seq422	-6.52315789473684	33.996	5.07157894736842	-0.5315
seq423	-7.65894736842105	34.519	4.95578947368421	-1.215
seq424	-7.63105263157895	34.478	4.81947368421053	-1.738
seq425	-5.30947368421053	34.0885	5.15631578947368	-0.817
seq426	-4.77263157894737	33.826	5.13894736842105	-0.597
seq427	-5.61526315789474	34.118	5.27789473684211	-0.261
seq428	-5.52947368421053	34.1275	4.94263157894737	-1.5165
seq429	-4.70631578947368	33.8635	4.99368421052632	-1.2895
seq430	-6.42842105263158	33.9125	5.02157894736842	-1.119
seq431	-5.37842105263158	33.969	5.19368421052632	-0.633
seq432	-5.76473684210526	34.0605	4.97157894736842	-1.3225
seq433	-7.10473684210526	34.158	5.12947368421053	-0.4585
seq434	-5.34578947368421	33.7485	5.14526315789474	-0.707
seq435	-7.3	34.1295	5.1378947368421	-0.484
seq436	-4.97315789473684	33.9105	4.99631578947368	-1.2995
seq437	-7.48210526315789	34.485	4.98210526315789	-0.7565
seq438	-6.02578947368421	34.0785	5.0578947368421	-0.767
seq439	-5.53368421052632	33.949	5.13315789473684	-0.682
seq440	-6.62526315789474	34.1535	5.24894736842105	-0.485
seq441	-5.18789473684211	34.155	5.14052631578947	-0.815
seq442	-4.25473684210526	33.883	4.97368421052632	-1.4415
seq443	-5.76473684210526	34.001	5.17578947368421	-0.257
seq444	-6.14789473684211	33.9875	5.32052631578947	-0.207
seq445	-6.44	34.0765	5.14157894736842	-0.641
seq446	-7.64263157894737	34.4035	5.02473684210526	-1.1195
seq447	-5.89578947368421	34.05	5.13684210526316	-0.526
seq448	-6.25894736842105	34.1425	5.27947368421053	-0.09
seq449	-6.88842105263158	34.377	5.17	-0.596
seq450	-7.25526315789474	34.408	4.88684210526316	-1.363
seq451	-5.79052631578947	34.0345	4.99421052631579	-1.4065
seq452	-6.70368421052632	34.013	5.05894736842105	-0.85
seq453	-7.03526315789474	34.3345	4.99052631578947	-0.9
seq454	-7.57894736842105	34.3895	5.0478947368421	-0.709
seq455	-5.93736842105263	33.916	5.18473684210526	-0.384
